"x,","y","astig_1","defocus","astig_2"
1,15,0.271898348206492,-4.09877157318978,-3.64627631895552
2,15,0.817856320174782,-4.16318093849383,-3.6537700414169
3,15,2.50980328767425,-4.73623391681114,-5.55377896366515
4,15,1.89908434024584,-4.6567343632839,-6.03231947982333
5,15,1.67668100653196,-4.41753205610535,-5.37295512062791
6,15,1.37839627467808,-3.83803447828189,-4.98383468168541
7,15,1.00669339600926,-3.50253981149698,-3.80076628033312
8,15,1.24217029273799,-3.76857006172644,-3.07165842287094
9,15,1.23845290652065,-2.5335819548131,-0.721552778504517
10,15,-0.491472620008386,-2.03892535851066,-0.0575537672129631
11,15,-0.531830657711128,-2.02845982126715,1.19079526636543
12,15,-1.20099831760698,-1.35367985319391,1.70149773200289
13,15,-2.14940245535866,-0.633163441286879,0.113839362391041
14,15,-2.49760569781468,-1.17691148549851,0.972159144117104
15,15,-2.90429859093179,-1.42446885851339,0.749744402520928
16,15,-0.934067888342114,-1.76454183213561,-0.140307055287869
17,15,-1.73388720326294,-2.33579409526612,-1.02338962076377
18,15,-2.15810329144853,-2.55885223918344,-0.745931120725965
19,15,-1.09368639219335,-2.3243302291927,-1.29455866211763
20,15,-0.0156776935817664,-2.55985359067708,-1.24499930770841
21,15,-0.76394256236867,-3.07903824380894,-2.15163079396998
22,15,-0.384247756900804,-3.04084477366711,-2.55532556610504
23,15,-1.39873798432286,-2.44571231476098,-1.96928577107859
24,15,-0.28490919119117,-4.0056206884817,-2.39151511242012
25,15,1.15064347621179,-3.79410358176406,-2.49650422261033
26,15,-0.593501048790099,-2.46810897825364,-2.85113520708119
27,15,-1.05556815909591,-2.32794135719282,-2.09250175530522
28,15,0.270503976476114,-2.4727490687096,-2.28116357610497
29,15,0.926052617535615,-2.9864471927494,-3.78628866440003
30,15,1.46900886147654,-3.78590297459509,-5.52895995899612
31,15,1.88634326016424,-4.60185234098723,-7.7727639131488
32,15,2.52762448279192,-5.45979792075612,-9.04558246643607
33,15,2.13212590499226,-6.41551900869179,-8.00487498428305
1,16,-0.0749395498897201,-3.89535533659273,-3.60493694868544
2,16,2.63983507705791,-5.62803414524,-5.79978542632126
3,16,1.67543600743098,-4.88609782711132,-4.83752632283178
4,16,-1.07781700481464,-6.17919015555232,-6.44369738541242
5,16,-1.3050041130437,-6.17712948113276,-7.52983062469715
6,16,0.307729944624265,-4.46371762900121,-5.37164431821752
7,16,0.0546094076372167,-3.7020802379617,-3.62404724083629
8,16,1.02250520173654,-3.92191283266711,-3.13480417753974
9,16,-0.0165744568025604,-2.95598492117182,-0.80635273293756
10,16,-2.16503485877796,-1.9725977895976,-0.203931172648655
11,16,-0.992509018969606,-1.99239600738396,1.21365308787256
12,16,-2.2079211730515,-1.37814945988841,2.42304528609988
13,16,-3.78792247178264,-0.959669490821122,1.07902324212061
14,16,-3.99292843071038,-1.29399562410492,1.69270189546282
15,16,-3.34186163163026,-1.64704552704225,0.704091023780248
16,16,-1.90724928948145,-2.25318096501713,-0.34059633053141
17,16,-2.26128229361733,-2.91495932123921,-0.398978936943608
18,16,-2.38886619846383,-2.84187155064982,-0.549203165971481
19,16,-1.56984440820002,-2.73000504844732,-0.665197314543592
20,16,-0.592372289511976,-3.02416979114623,0.157823531955823
21,16,-0.674663388470182,-3.10363214911067,-1.10714514662969
22,16,-1.82991587685025,-2.74140654674922,-1.67763638185431
23,16,-1.92160783244811,-2.42754313495023,-1.23953812401602
24,16,2.60086553571023,-5.04806270348364,-1.4081060378912
25,16,1.27232764627516,-4.10878016849423,-1.7769814502722
26,16,-0.934331470962408,-2.2359677177814,-1.71801012465252
27,16,-1.00538004966214,-1.92837849647152,-1.06809830649641
28,16,0.111702256821527,-2.08749294537099,-1.54860465038742
29,16,0.368861294609535,-2.24383481240641,-2.22036455969748
30,16,0.62670735509701,-3.70547983308991,-4.49565332569968
31,16,2.24245444917989,-3.99773386938268,-5.95174525431236
32,16,1.3681812388565,-5.50622542529869,-6.23965790542648
33,16,1.94962003158149,-6.39702669097697,-7.6132614795575
1,17,0.697129254422368,-2.60782126388147,-2.27932612504844
2,17,3.63990247509347,-4.70143186625793,-5.12766958719228
3,17,2.29611252459461,-3.9230662981704,-3.72266353237878
4,17,0.4981940501945,-5.17194275658393,-5.46339164884204
5,17,0.497553762478645,-5.25264705667318,-6.13779430947371
6,17,-0.0144192140403737,-4.37649663065139,-5.60857453720764
7,17,0.624708458687324,-3.08896888353719,-3.21327349036754
8,17,0.920657950304906,-2.90140026127765,-3.23812815685974
9,17,0.314863569679816,-1.73105439566429,-1.19984545276215
10,17,-2.31446041719884,-1.37390738521535,-0.822135832177451
11,17,-2.14845064548314,-1.46332873536797,0.466072755755647
12,17,-3.4014199144735,-1.49251318246185,0.881874004336406
13,17,-4.79821055844766,-1.46587872957226,-0.344177184600872
14,17,-4.26240985545791,-1.52768710511107,0.0234682198634254
15,17,-4.42497686986566,-1.82230335998943,-0.674293449441406
16,17,-3.63465544126186,-2.24991414094825,-2.07664026162814
17,17,-3.58987768938429,-2.481689249231,-2.26940362289373
18,17,-3.8163435894191,-2.73900356985626,-1.46356994655178
19,17,-3.17945661927275,-2.65364901218145,-1.53874666036611
20,17,-1.92604251803293,-2.26545823963238,-1.35848831472488
21,17,-2.21182325563501,-2.59794021265138,-1.82271857652223
22,17,-1.84386804520716,-2.80044657733413,-2.77599808748577
23,17,0.48950088190151,-3.08294800694554,-2.23456298438543
24,17,1.96689250928048,-4.27371545679876,-1.53972993541003
25,17,4.09398251654467,-4.59252512122054,-1.40267719187409
26,17,3.08124750493722,-3.16219636835237,-2.20591618019192
27,17,2.95463377694076,-3.04727635690172,-0.778227337867335
28,17,3.56157012807637,-3.40855930838565,-1.06624696814163
29,17,3.80036315380681,-3.5319343922555,-2.06179738354326
30,17,1.35352772391099,-3.45879135887486,-4.39053961801691
31,17,5.91735451845118,-5.58747164248957,-6.94844355711738
32,17,4.12080102458333,-7.06906946555762,-9.6996474902271
33,17,1.78425993485974,-5.89741705842259,-8.68776049510241
1,18,0.907130981548157,-2.81720928471636,-3.26754986547226
2,18,2.89236310282954,-4.22930677571884,-5.19062589438576
3,18,0.0638863811174556,-5.78760733379085,-7.13210240730473
4,18,-0.250022054321873,-5.57094056309627,-7.22832759035175
5,18,-0.45110185577926,-5.7996260259841,-7.53024402330475
6,18,-0.406552508855338,-5.57869282214413,-7.15381145817808
7,18,1.92750794319341,-3.71715876345687,-5.2582598508044
8,18,2.36328071512921,-2.89286028863392,-2.67525892000301
9,18,0.512792705708757,-2.39771477923817,-3.0000555256462
10,18,-1.36327626655939,-1.75837075456838,-2.03995973209683
11,18,-0.239632248032087,-2.2946766204909,1.65628103516711
12,18,0.193315809657174,-1.52086411655164,1.99924680032721
13,18,-1.54562305355869,-1.5200939805576,-0.267497108451995
14,18,-1.85767600312535,-1.34756073583621,0.645661693896911
15,18,-2.34938515781464,-1.26239111696015,-0.941983377350133
16,18,-2.15056513087675,-1.74756479976207,-2.17399848718963
17,18,-2.00581632627273,-1.60937502575098,-2.68917141419834
18,18,-2.07724981310176,-1.47726128369977,-2.39767198502436
19,18,-1.74265502847197,-1.70568791222675,-2.41642125316389
20,18,-0.964561630047359,-1.48197253933542,-1.5653556235223
21,18,-1.21695956619047,-1.97355939077949,-1.89595679089134
22,18,-1.33189507303192,-1.96102670717814,-3.14977527335859
23,18,-0.747882539855007,-1.99945381158047,-2.38255377232816
24,18,1.82579792786953,-3.14741702420409,-1.68208514395251
25,18,1.56031306579539,-1.9623867158289,-1.659532174021
26,18,-0.729611001692439,-1.37412486273562,-2.09451995761456
27,18,-1.48300299759511,-1.32042096910626,-1.42266452070836
28,18,3.50373315537911,-2.84753532364496,-2.00725428722083
29,18,0.248394030866741,-2.0688260936077,-3.43435977623889
30,18,0.00441806578969792,-3.62751929655658,-4.46101898541093
31,18,5.03047766031856,-5.19507196292593,-8.12684151600241
32,18,0.288080114080048,-5.45907294135063,-7.50772684895057
33,18,0.73246486578414,-5.83510701160828,-8.66796745757736
1,19,-1.32450415518469,-4.10915026915671,-5.20019115945826
2,19,0.116103208394722,-5.35970356583924,-5.76506526198543
3,19,0.203327361534776,-5.4446071706061,-6.50330049243222
4,19,1.48700093745613,-5.57008395335227,-7.24777426801776
5,19,1.47453037536178,-5.17585265126412,-8.36690399165383
6,19,1.22149152530635,-4.83717630173901,-7.54543396493272
7,19,2.61677933068532,-3.82451002060477,-5.85841918007227
8,19,3.28796043437339,-3.29879903512768,-5.42747596085024
9,19,1.56827169283613,-1.82292672573502,-3.06199485743963
10,19,-0.950280365918182,-1.13494086052003,-3.34085523894847
11,19,-1.20011913304777,-2.4639168763051,-1.12549274414843
12,19,-0.158713792180795,-0.856470500505147,-0.185802553883666
13,19,-1.14399250860746,-1.37063657235912,-2.19466012455518
14,19,-1.64265006550851,-0.990114724735013,-1.30984667993966
15,19,-1.68353284332603,-1.31963537840503,-1.51674091512306
16,19,-1.83036944006056,-1.63074343129209,-2.99671909925565
17,19,-1.72006532623007,-1.37698857674133,-2.60233100382994
18,19,-1.25578431960961,-1.1511378102962,-2.03273656197564
19,19,-1.60233026460702,-1.30550796500524,-2.50851839598736
20,19,-0.28894783806393,-0.679057247158687,-2.39575864679943
21,19,-0.534356368692486,-0.494137846005205,-1.37497776788848
22,19,-0.693440347671221,-0.928981185560951,-3.18345524488004
23,19,-0.0671110642899935,-0.913855381787725,-1.85213660475405
24,19,-0.0312136454359785,-1.14740457229009,-2.25019342614055
25,19,0.919387344517598,-1.54708409769624,-0.968558784167378
26,19,-1.83403926106377,-1.64395583580925,-2.42945783143524
27,19,-1.76995070481961,-1.43889230077421,-2.32580530119545
28,19,-1.0285298282713,-1.50878233963201,-2.71355330190131
29,19,-1.27905628188712,-2.12983219649231,-3.20379011162704
30,19,-2.25483463383483,-3.90508711770329,-5.40397280849141
31,19,-1.0912860062442,-4.55861035284809,-7.95030034179785
32,19,-2.1983712526716,-5.27978519903384,-7.77464997388162
33,19,-3.06279183683058,-6.35333398881154,-11.0641133660875
1,20,-1.98952275756225,-4.3799878372193,-3.43281595549407
2,20,0.806564537675466,-2.23455643309131,-0.625472227348386
3,20,0.352646043712663,-5.07888162795534,-5.06649880028012
4,20,-2.29574695210963,-7.27740989157714,-7.26631010109175
5,20,1.28115206921338,-5.34786981062728,-6.28731718908996
6,20,-3.23146835476906,-6.52637673173857,-6.49279824795398
7,20,2.43661646488658,-3.47386045383644,-5.19985395900576
8,20,1.07375111100845,-3.70971862807239,-4.81748309623716
9,20,-0.0305566989876933,-2.10965473828386,-2.89238246985218
10,20,-2.06296667040714,-1.52462671280141,-4.19317919350348
11,20,-1.5208110519263,-1.62128230419368,-1.89619294133485
12,20,-1.20815057455504,-0.637111479802454,-0.725663010370505
13,20,-1.49241935578742,-1.552190906469,-2.85083767996118
14,20,-3.03180309300918,-1.92325258193128,-3.26434816553165
15,20,-2.47566140065588,-1.74239687624154,-2.35259034522169
16,20,-1.68069030415513,-1.84587526052293,-2.49945444330128
17,20,-2.35375550475871,-2.01093195451185,-3.14366244412625
18,20,-1.61307069602135,-1.68925211268079,-2.87390625020236
19,20,-0.874021728274248,-1.19617723871394,-2.68392075422826
20,20,-0.331097902225464,-1.06401735349985,-2.27879799391266
21,20,0.703162806600974,-0.516518843534183,-3.3819775119902
22,20,1.58930496305134,-1.43715120986313,-3.16860017426052
23,20,1.92588765285682,-0.920860566831827,-1.32840679907753
24,20,2.4050950723247,-1.41775359160667,-1.16310068791683
25,20,2.38233278936215,-1.14071574822517,0.588848598925036
26,20,0.307043733248618,-1.49045318209447,-1.08821736569177
27,20,0.829532402526374,-0.89471156526296,0.87217431181302
28,20,-0.0479566277341749,-0.748696915719206,-0.393774510192765
29,20,-1.49070340201808,-0.796750977274788,-0.443255247167341
30,20,-0.890734163752673,-2.75886900319655,-2.14061417962407
31,20,-0.0859603274429447,-2.94718793826444,-4.17078572509111
32,20,-3.58341823850656,-5.37300602963918,-8.46778512145987
33,20,-2.07732627588384,-5.55696256698128,-8.24269787249796
1,21,-5.41811825090691,-6.08385433772211,-5.35225394369457
2,21,-3.69437245208256,-7.99793632616695,-7.08441777770125
3,21,-3.35753648558247,-7.72246763186793,-7.13365356135443
4,21,-5.7054199498951,-6.25808179681958,-5.07629728119364
5,21,-0.379781270929279,-6.12893100837726,-6.8313599547011
6,21,0.212261404906569,-5.96133792964732,-6.54424731384876
7,21,2.06117209727838,-3.86545911792241,-6.14506050774169
8,21,0.657785878200092,-4.0111749021202,-4.64992635632546
9,21,-0.136321567434663,-2.58524858036549,-3.23320828561729
10,21,-1.07004160901001,-1.77090114654278,-2.46676170801325
11,21,-0.00465277634642279,-1.93826963411801,-1.31339735448119
12,21,0.515624450507586,-0.981982538875614,-0.264750995952861
13,21,0.452545331097815,-1.80104194296437,-2.80174368829557
14,21,-1.05119710619738,-2.3931218681429,-2.38323804981048
15,21,-1.04909405288333,-2.44983395939638,-1.08269655999275
16,21,0.960400152003076,-1.98181279441818,-2.64830158625532
17,21,-0.379324106216153,-2.07849568067585,-2.55927617555375
18,21,-0.181784978539971,-1.83268412163663,-2.34483984466364
19,21,1.21420046122043,-0.788044616556217,-3.39150893950649
20,21,0.85497592882684,-1.18454973626519,-2.17549219662655
21,21,0.638418639058325,-1.17073081373244,-3.82283554538546
22,21,1.31361235985027,-0.636932295730281,-5.29255018378265
23,21,1.01784400616598,-0.740725964695046,-3.2933590366096
24,21,-1.52138816142404,0.207825114771731,-1.80370994926772
25,21,0.230058137252989,-0.757480293780869,-0.949169156753224
26,21,-2.93832514158647,-1.05101555459721,-2.91157690737683
27,21,-1.81580012683651,-1.71824738866054,-1.84685679105938
28,21,-2.41711466205682,-0.76870613258006,-1.87620515159049
29,21,-3.5825199372673,-1.98645387739148,-3.16860641226934
30,21,-3.02826203016548,-2.24341137006628,-2.49783413757129
31,21,-2.24801564734801,-3.28155687633647,-6.27090340206884
32,21,-3.69742274921975,-4.451176361458,-6.14365451059865
33,21,-2.98652666143525,-5.02204395875113,-7.16182481019297
1,22,-4.51046340951995,-6.26187291353503,-3.80976727423559
2,22,-5.27871750082311,-6.53721588065584,-3.43271421350256
3,22,-1.5256357366933,-8.2282023605322,-5.90431194907542
4,22,-1.25954763589402,-8.28780316566107,-6.68057615246202
5,22,2.15344900289748,-6.90456479997476,-6.50956893333101
6,22,1.78130829273407,-6.20021249931425,-5.25434881136818
7,22,4.09774620639821,-4.70751774566941,-5.82860772033829
8,22,-0.563834509320786,-3.10196041385137,-3.01128325967823
9,22,0.486983470554477,-2.84274171369162,-2.27171508734068
10,22,-0.490263071223477,-2.27329374225671,-2.19868734479632
11,22,-1.63146189410889,-2.73457633496793,-1.41711649422774
12,22,0.375619311959941,-1.01267402423978,-0.310592507704888
13,22,0.260461989366554,-1.88814571305703,-2.24397854270929
14,22,0.536519289298756,-1.4510203729667,-1.96195391803497
15,22,0.412311960166718,-1.45556282422541,-1.22053497677447
16,22,1.32916581543005,-1.59235730602799,-2.39285287693581
17,22,1.67778050397936,-1.27061087655138,-2.65660889697849
18,22,2.17260406314901,-1.00080684604165,-1.33511517211812
19,22,3.08863695363799,-2.07217569127737,-1.78474995053569
20,22,2.29249914026466,-1.24591158541721,-2.59192510939076
21,22,1.44991946457969,-0.698183212944262,-3.08202624957741
22,22,-2.20431526864014,-2.99844754527087,-3.84215273827417
23,22,1.09948708010116,-0.865136965786816,-3.63293732533541
24,22,0.366297675495317,-1.25188491717,-1.82694594750118
25,22,-1.55869288839087,-0.523702563268027,-1.51104805336791
26,22,-2.29374776609412,-1.8109675224823,-2.07282478700041
27,22,-2.31174619242704,-1.751960691814,-2.00607253397741
28,22,-2.02050625490448,-1.48351789215561,-1.49148215454781
29,22,-2.96036391748447,-1.56658607600313,-1.6093625850713
30,22,-3.01244586897997,-2.2535355254426,-1.64745944264206
31,22,-2.60836807208313,-1.92428297140428,-2.84128101395726
32,22,-2.91761025733874,-3.16397483080529,-1.89673236399948
33,22,-3.33220976486755,-3.3551436060346,-4.05023382647233
1,23,-3.541905976165,-6.14995197951187,-2.87824116353296
2,23,-1.30651358596868,-4.72776097977746,-0.38672477062808
3,23,0.091623046847027,-7.8191786324438,-5.28488108105759
4,23,2.50185296312359,-6.99933828052747,-5.68439446019838
5,23,3.57315766002587,-6.93524597675382,-5.30843899926232
6,23,4.11820407082786,-6.57351301206976,-5.41854139971771
7,23,3.90023951104995,-6.17150192862644,-6.95508235819067
8,23,5.48145115877677,-5.05080347082265,-4.47846222468988
9,23,1.61761878753697,-2.66032556706875,-1.54057712946672
10,23,-1.20415054687382,-2.13483418535549,-3.69818594510132
11,23,-0.957862591806205,-2.03475095355508,-3.3674749847765
12,23,0.087740297744972,-0.673201187398735,-2.64714877996032
13,23,-0.00209157519627904,-1.23888892094048,-4.15177017035968
14,23,0.886021707134568,-0.680561188623785,-3.76928656752456
15,23,0.28991084754124,-0.950205363369465,-2.90808955672026
16,23,1.23485101974744,-0.973055563106969,-3.99126928309338
17,23,1.42950075443852,-0.603382037317756,-4.44819093118545
18,23,1.61915900313102,-0.785042203866981,-2.99528692016006
19,23,2.29266235620366,-0.914653778243148,-3.57906243201369
20,23,1.98975644936911,-0.962378636475242,-3.89757244610041
21,23,0.47993621257844,-0.3370515702854,-4.17965395518098
22,23,1.17542369935945,0.0165413770498344,-3.6874733761284
23,23,0.625770757311656,-0.336300646333392,-2.24015505586206
24,23,-0.496460100578803,-0.936507616915932,-0.781515705075994
25,23,-0.91315610693045,-0.352615958632755,0.202977788331271
26,23,-3.01124329391076,-1.76208165284606,-2.20129728324814
27,23,-2.8746445334918,-1.65100776923801,-1.44146296992093
28,23,-1.88370140093912,-0.793759093865076,-0.0292003816086909
29,23,-2.46970772992001,-0.99714283949592,0.502663093134902
30,23,-3.31612208654372,-2.01596736509529,-1.16384204875615
31,23,-3.1858961225516,-1.66751954865864,-1.42417584482381
32,23,0.4353392542455,-4.31583892768576,-3.52606693097218
33,23,-3.91776774660976,-3.64050888008376,-3.52694804825562
1,24,-1.31815728552441,-5.09630319316295,-4.9069555970533
2,24,-0.999679600138396,-4.79410908021819,-1.76520718256007
3,24,-2.44165355606402,-5.31101250338964,-4.66174699048478
4,24,-3.52293348417441,-5.743253070439,-5.60332186526839
5,24,3.74913004826659,-6.79309764775653,-6.35033588485892
6,24,4.32724216468365,-6.663996721104,-5.85830703587922
7,24,1.43564070551626,-3.44072185362729,-3.31750357290853
8,24,4.72922721368372,-5.28165981508019,-4.87354595507801
9,24,3.01944073082105,-3.47098762937397,-1.02899086249259
10,24,-1.42382015058513,-2.14586008110291,-2.41479380574143
11,24,-0.793696747290538,-2.3574228265944,-3.53237662487152
12,24,0.0735402979940839,-1.490192272771,-1.96950973303627
13,24,-0.278445193533757,-2.10453612399727,-3.35090633131052
14,24,0.4191779270563,-2.02669183808058,-2.6864865551617
15,24,0.48654670665172,-2.14039711735076,-1.78979445106293
16,24,1.08266240453585,-1.82814586698697,-3.41747436869118
17,24,1.46096018078401,-1.61666323724047,-3.42507445169805
18,24,1.51866701783969,-1.54884297713248,-2.19666796643266
19,24,3.36037835861217,-1.60390971277289,-2.69083008622874
20,24,2.24499880842343,-1.63510496081668,-3.18247379714266
21,24,1.24751630226838,-0.886215329086077,-3.41935657319182
22,24,2.2876936389931,-0.717895343279533,-2.73608304465424
23,24,1.28629475275114,-0.900432054743924,-2.74663095096383
24,24,0.309146705542185,-1.56798236594422,-0.57014349810372
25,24,-0.0246589520134349,-1.36087789889667,-0.31849408122015
26,24,-3.60054625441584,-1.70833247948072,-1.83472247291036
27,24,-3.27985418683494,-1.43127986340562,-0.789819601945174
28,24,-2.85266659064493,-1.94218356527193,-2.00601612337602
29,24,-4.25172956381513,-2.45182136433375,-2.10775435784736
30,24,-4.1947353466972,-2.27715522682772,-1.08399650422166
31,24,-4.55339253823301,-2.51524851169665,-2.00774440490465
32,24,-3.8584814994339,-3.3095622852092,-2.71058212113346
33,24,-5.28682218279782,-3.39793790743664,-2.05400644289006
1,25,-2.4774379441527,-6.13504714740544,-4.94504325353713
2,25,-1.79825211049395,-6.05726715627785,-4.19747426691917
3,25,-2.63390423103076,-6.36519320955961,-4.5970047723785
4,25,-3.33665512297566,-6.77844689774223,-5.38290983675819
5,25,3.0128721651518,-8.90720626711527,-7.62737493942518
6,25,2.66134450093599,-8.66060058616591,-6.90615023702307
7,25,-0.0429796515055618,-4.79451138145085,-4.50068707969908
8,25,1.69427252140916,-3.72247277808246,-1.56931542672826
9,25,1.76178408088211,-2.61967427908761,0.190054464488357
10,25,-0.446047231840119,-2.6302654738119,-0.89975156157836
11,25,-1.44588027147426,-2.74555962201421,-2.55997232311345
12,25,-0.0274613706038878,-1.3036167620758,-1.97998316491505
13,25,1.41458944514165,-2.62807885249264,-2.34584346908322
14,25,-0.176663415636779,-1.94071467085305,-2.93157456544742
15,25,0.258706999371306,-1.70716375680056,-2.09738862931143
16,25,0.349312156465203,-1.75174173631286,-3.65891408313418
17,25,1.24891681376586,-1.7531891995133,-3.49169233654572
18,25,1.88100189324703,-1.71865599992504,-2.15971143903888
19,25,3.91474404741069,-2.63898081002952,-2.69979807644219
20,25,2.17331459603549,-1.89917634458524,-3.25736727618742
21,25,1.7556987878941,-1.21326462569713,-3.07374221741332
22,25,2.63560662630487,-2.67184908126161,-1.46195521465367
23,25,1.58188838383214,-1.9041013677627,-1.58674555244963
24,25,2.26278288315323,-3.04877407624443,1.53693672218286
25,25,0.642638991541504,-3.12301277676448,2.32495847420725
26,25,-0.817577635984354,-2.94808000509407,0.589571856601825
27,25,-2.39580506936392,-1.98953671713009,1.17398077945127
28,25,-2.19945388245555,-2.76665626232227,1.57840275362326
29,25,-3.66060093390819,-2.95332217287592,0.647508396747093
30,25,-4.33661308897768,-2.62829909888439,0.187853669610621
31,25,-3.30912461062779,-2.56125994601871,-1.61896881827186
32,25,-2.58797371877551,-3.71721952701289,-1.85146483479082
33,25,-4.98337473921241,-3.15536555693204,-1.36764917672104
1,26,-1.83442053552875,-6.75461826286986,-3.15392840982714
2,26,-1.16645820961532,-6.36898291366494,-2.74686718820123
3,26,-1.05400376755809,-6.36072097475811,-2.80913194937675
4,26,-1.50638394030908,-6.80266576467762,-3.5564616869658
5,26,0.817036590783335,-5.701068110623,-2.42561381525537
6,26,1.13876108426948,-5.42113029029288,-2.01622296647189
7,26,4.01743221671293,-4.17342122052188,-2.43313124994661
8,26,3.42378008833886,-4.01041627195408,-1.83524676705627
9,26,3.66938718096379,-3.08039285784255,0.825883543829051
10,26,1.01420422742325,-2.43344275752712,-0.431816303219262
11,26,1.231552670106,-1.93537483504874,-1.74266894281486
12,26,1.70585194311838,-1.64911236203418,-1.13174406774603
13,26,0.0016025813853667,-1.85103122595439,-2.87840641929581
14,26,0.272840064925364,-1.93775551758764,-3.07439328684066
15,26,-0.532739929069868,-2.04880240456908,-2.19585447916248
16,26,-0.0920016746008593,-2.13778567803825,-3.15682131793915
17,26,0.600034094079361,-2.058365152855,-3.1903469035916
18,26,1.50582290554159,-2.09159351467221,-2.16097128204609
19,26,3.02942313861574,-2.91523582181278,-2.72376598702518
20,26,2.17288853584027,-2.28859660135552,-2.83028319371389
21,26,-0.25180207506738,-2.1783695539455,-4.11079900046344
22,26,3.0646868307227,-2.61130952638961,-2.30017424645022
23,26,1.73965350299054,-1.91649042462277,0.155416018067951
24,26,-0.258836857071533,-2.75494991160774,0.483012998661921
25,26,0.668945159800899,-2.73495484519185,2.47028664428325
26,26,-0.120478584289191,-2.70385349363332,0.80502743401825
27,26,-1.04766238808143,-2.71801273008956,2.23011076578887
28,26,-1.63765387004958,-2.49984246932416,2.42797484437264
29,26,-2.38347139577106,-2.09477850009193,1.72554336263213
30,26,-3.06692642427426,-2.6140301830827,0.871309930882013
31,26,-2.23779450327067,-2.15690049338749,-0.00153168336957311
32,26,-1.91013842272254,-2.8845715028422,-1.29745942489209
33,26,-3.50465262218502,-2.9419931920781,-1.99346826522445
1,27,-1.25759665060037,-6.15188013073956,-3.72646044502584
2,27,-0.330945183402244,-6.47741838326736,-1.83954423224097
3,27,-0.245575865074832,-6.70174359290221,-1.64417085604702
4,27,-0.453870836255928,-7.18916930352629,-2.00075475695533
5,27,1.56294991079931,-5.83599181981107,-2.09850289762522
6,27,1.07673933946769,-6.31084283113303,-2.1195133030841
7,27,2.73513424829412,-5.85390909002331,-2.88458503170444
8,27,3.31806177941754,-5.12377479694309,-1.03953683576405
9,27,1.98243030023988,-4.97283258083465,0.74698892269932
10,27,1.92998469171469,-3.55161510796037,1.10876398745673
11,27,1.72011002787888,-3.04926986490427,0.530885094870922
12,27,3.38373145636818,-3.24557573734245,-0.340843415485577
13,27,1.74447767826312,-2.21332606962146,-2.9881737881986
14,27,0.637796399098515,-2.77805876700299,-2.36380697549883
15,27,1.09239543711792,-2.82265674485729,-1.63680241415974
16,27,0.79696250334551,-2.62343968252256,-3.08433620882355
17,27,1.1913947326579,-2.73877294686966,-2.65762884491019
18,27,1.84798816392363,-2.75872388254488,-2.17128029506208
19,27,4.20093025270108,-3.60938512093422,-2.3914238426346
20,27,1.74166333067997,-2.60761442267199,-1.94311153909636
21,27,0.213601634738967,-2.7059408762753,-3.18891534928631
22,27,1.30491554966345,-2.07026541542208,-4.80846316503093
23,27,1.23558143245933,-2.1012019381107,0.60151985403483
24,27,0.788411785695414,-3.02806449724706,0.979706446496313
25,27,2.27469132325844,-2.55154595238357,1.78486418245272
26,27,-1.02858138441523,-2.37454404260757,0.695878773891138
27,27,-1.5700074387449,-2.46490540373555,1.33337358100976
28,27,-1.33190474947053,-2.49675561349004,0.817394105596378
29,27,-3.49468543460346,-2.63886038224396,-0.563688677968801
30,27,-3.97399932101371,-2.69833024334594,0.0736094170964934
31,27,-5.04521523184822,-2.72891873073245,-2.24207067876327
32,27,-4.3376253103792,-3.43168606586707,-2.2282598553531
33,27,-6.26065331795347,-3.55301147944074,-1.5541685785136
1,28,0.269559655682514,-6.89239723703313,-2.75043739464346
2,28,0.80771412419913,-6.89683071402498,-2.02092284294381
3,28,1.00426695069203,-6.87748854318891,-0.696469288215356
4,28,3.3383741582789,-7.12787846190204,0.842706976734809
5,28,3.80041646420356,-6.83492856836064,0.553746040375778
6,28,4.78313856930516,-6.48618313284835,0.393215706990204
7,28,6.27361929205655,-6.06282428827727,-1.342049758097
8,28,3.9135635004226,-6.01600592045576,-1.44772873815393
9,28,5.53149100822322,-5.19279100685663,2.44141799310821
10,28,4.12900758969892,-4.70982587583002,2.96649519426595
11,28,2.27964870301409,-4.44766877502382,2.89633074151878
12,28,1.91190030439026,-3.28196136552503,0.89699106446664
13,28,2.08955881705751,-3.28634899077072,-0.780395472484916
14,28,0.71334582261089,-3.33295852209472,-2.32163883267654
15,28,2.68693776478151,-4.24582343256212,-0.225673239998254
16,28,-0.112549244587709,-2.39706792315095,-2.82520052797336
17,28,2.0451336209738,-3.83200613327591,-1.49759897014714
18,28,2.16765354696907,-3.92870882671173,-0.466184708724916
19,28,6.77326841885529,-5.74853135396224,0.593339459156921
20,28,2.21630159415827,-3.69842612543989,-0.771333115765361
21,28,0.621575637414234,-3.44122183452223,0.49552216697207
22,28,0.903651186637222,-3.17981943837699,0.712861549892434
23,28,0.676610343571302,-2.9698721851439,1.20468759202715
24,28,-0.444053379611227,-3.27142609549034,1.46525188001653
25,28,-0.834911564956061,-3.43707520581063,1.31981490956007
26,28,-0.48578043169383,-2.71715820979942,1.1381694515628
27,28,-1.13837608451635,-2.44235504441344,0.576262898301933
28,28,-0.537046883137085,-2.94940344542798,1.69760653130375
29,28,-2.67823835772147,-2.5614406664929,-0.233235826690297
30,28,-1.87448670135305,-3.39126766086079,0.421978380917747
